shipment_id,origin_location,origin_lat,origin_lon,destination_location,destination_lat,destination_lon,shipment_date,shipment_mode,weight_kg,freight_cost_usd,estimated_arrival," ""Result""",conflict_type,conflict_severity,conflict_date,conflict_region,weather_location,weather_range,weather_azimuth,origin_location_encoded,destination_location_encoded,conflict_severity_encoded,region_Ethiopia,region_India,region_Myanmar,region_Nigeria,region_Pakistan,region_South Sudan,region_Ukraine,mode_Air,mode_Land,mode_Sea,conflict_type_encoded,weather_azimuth_angle,weather_azimuth_sin,weather_azimuth_cos,weather_location_encoded,shipment_day,shipment_month,shipment_year,shipment_weekday,shipping_duration_days,arrival_day,arrival_month,arrival_year,arrival_weekday
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,HARLEM,0.9,SE,329,329,3,False,False,False,False,False,False,True,False,False,True,4,135.0,0.7071067812,-0.7071067812,7,1,7,2023,5,15,16,7,2023,6
3045,MIDLAND,38.38,-79.9134,BRANCHVILLE,33.2602,-80.8148,2024-08-01,Sea,8573,7737.39,2024-08-25,,Political Protest,Low,2024-08-01,India,ELAM,1.22,N,346,277,0,False,True,False,False,False,False,False,False,False,True,0,0.0,0.0,1.0,47,1,8,2024,3,24,25,8,2024,6
1033,(RSL)RUSSELL MUNI AR,38.32,-80.1774,CAMP NELSON,36.1372,-118.6095,2023-01-01,Air,1987,6497.71,2023-01-07,,Strike,High,2023-01-07,Nigeria,LYNN CAMP,0.11,WNW,74,74,2,False,False,False,True,False,False,False,True,False,False,1,292.5,-0.9238795325,0.3826834324,70,1,1,2023,6,6,7,1,2023,5
2636,CATOOSA,36.5548,-89.1,WYANDANCH,40.7422,-73.4127,2023-09-01,Air,6743,2465.77,2023-09-16,,Riots,Low,2023-09-06,India,BROWNFIELD,4.92,WSW,33,33,0,False,True,False,False,False,False,False,True,False,False,2,247.5,-0.9238795325,-0.3826834324,2,1,9,2023,4,15,16,9,2023,5
380,GANSEVOORT,32.3305,-82.936,FOLLY BEACH C-MAN (FBIS1),32.5425,-79.6639,2023-07-01,Air,8684,7706.32,2023-07-17,,Border Skirmish,Critical,2023-07-09,Ukraine,TYBEE ISLAND,1.74,SSW,199,199,3,False,False,False,False,False,False,True,True,False,False,4,202.5,-0.3826834324,-0.9238795325,37,1,7,2023,5,16,17,7,2023,0
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,SKIPWITH,1.11,E,557,557,0,False,True,False,False,False,False,False,True,False,False,0,90.0,1.0,6.123233996e-17,20,1,8,2024,3,11,12,8,2024,0
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,GOODWIN ISLAND STATION (GDIV2),4.29,SSE,630,630,0,False,True,False,False,False,False,False,True,False,False,0,157.5,0.3826834324,-0.9238795325,6,1,8,2024,3,7,8,8,2024,3
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,TRADE,0.75,S,205,205,2,True,False,False,False,False,False,False,True,False,False,1,180.0,1.224646799e-16,-1.0,19,1,9,2024,6,19,20,9,2024,4
1710,INDIANAPOLIS INTL AR,34.36,-81.0063,CAIRO,37.0062,-89.1679,2023-07-01,Air,785,9946.65,2023-07-19,,Border Skirmish,Critical,2023-07-09,Ukraine,WOODLEAF,3.48,WNW,329,329,3,False,False,False,False,False,False,True,True,False,False,4,292.5,-0.9238795325,0.3826834324,3,1,7,2023,5,18,19,7,2023,2
3344,SEDAN,37.5941,-81.53,PARADISE,37.2566,-86.9835,2023-01-01,Air,4670,4171.04,2023-01-12,,Strike,High,2023-01-07,Nigeria,LANGSVILLE,1.93,SSW,36,36,2,False,False,False,True,False,False,False,True,False,False,1,202.5,-0.3826834324,-0.9238795325,15,1,1,2023,6,11,12,1,2023,3
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,BUIES CREEK,1.85,ENE,654,654,0,False,True,False,False,False,False,False,False,False,True,0,67.5,0.9238795325,0.3826834324,1,1,8,2024,3,5,6,8,2024,1
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,KINDERHOOK,0.0,N,557,557,0,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,7,1,8,2024,3,11,12,8,2024,0
3764,RED SHIRT,37.8102,-82.1347,MINDEN,32.1023,-94.7119,2023-01-01,Land,1147,2567.44,2023-01-15,,Strike,High,2023-01-07,Nigeria,PIQUA,0.33,N,120,120,2,False,False,False,True,False,False,False,False,True,False,1,0.0,0.0,1.0,25,1,1,2023,6,14,15,1,2023,6
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,MT WASHINGTON,0.69,N,517,517,0,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,3,1,8,2024,3,12,13,8,2024,1
4560,RICHFIELD,38.506,-81.8128,SHILLING,36.3448,-119.9788,2023-01-01,Sea,4177,6274.3,2023-01-10,,Strike,High,2023-01-07,Nigeria,PIQUA,1.35,W,145,145,2,False,False,False,True,False,False,False,False,False,True,1,270.0,-1.0,-1.836970199e-16,25,1,1,2023,6,9,10,1,2023,1
1033,(RSL)RUSSELL MUNI AR,38.32,-80.1774,CAMP NELSON,36.1372,-118.6095,2023-01-01,Air,1987,6497.71,2023-01-07,,Strike,High,2023-01-07,Nigeria,ELBA,1.09,ENE,74,74,2,False,False,False,True,False,False,False,True,False,False,1,67.5,0.9238795325,0.3826834324,32,1,1,2023,6,6,7,1,2023,5
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,RUBY,4.0,WSW,630,630,0,False,True,False,False,False,False,False,True,False,False,0,247.5,-0.9238795325,-0.3826834324,4,1,8,2024,3,7,8,8,2024,3
2936,PIKE,34.86,-81.89,ARTHURTOWN,33.9735,-81.0157,2024-09-01,Air,7718,2871.24,2024-09-18,,Strike,High,2024-08-24,Ethiopia,MOUNTAIN CITY,8.0,NNE,273,273,2,True,False,False,False,False,False,False,True,False,False,1,22.5,0.3826834324,0.9238795325,23,1,9,2024,6,17,18,9,2024,2
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,SUNSET HILLS,0.97,NE,517,517,0,False,True,False,False,False,False,False,True,False,False,0,45.0,0.7071067812,0.7071067812,6,1,8,2024,3,12,13,8,2024,1
3831,(CPR)NATRONA CO ARPT,36.805,-94.5238,ROBERTSON FORK,35.3022,-86.9512,2023-02-01,Sea,6104,1474.84,2023-02-18,,Border Skirmish,Low,2023-01-23,Pakistan,LAVACA,2.0,NE,163,163,0,False,False,False,False,True,False,False,False,False,True,4,45.0,0.7071067812,0.7071067812,5,1,2,2023,2,17,18,2,2023,5
445,LA SAL JCT ARPT,39.3703,-93.3,SEQUATCHIE,35.11,-85.59,2023-08-01,Air,847,4274.37,2023-08-27,,Political Protest,Low,2023-07-24,Myanmar,FOUR CORNERS,4.15,NNW,62,62,0,False,False,True,False,False,False,False,True,False,False,0,337.5,-0.3826834324,0.9238795325,20,1,8,2023,1,26,27,8,2023,6
1056,SCIOTA,39.16,-83.2133,REEDLEY AIRPORT,36.6595,-119.4555,2023-01-01,Sea,4063,7382.52,2023-01-15,,Strike,High,2023-01-07,Nigeria,JONESTOWN,0.49,NW,221,221,2,False,False,False,True,False,False,False,False,False,True,1,315.0,-0.7071067812,0.7071067812,2,1,1,2023,6,14,15,1,2023,6
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,ELAM,1.44,N,654,654,0,False,True,False,False,False,False,False,False,False,True,0,0.0,0.0,1.0,47,1,8,2024,3,5,6,8,2024,1
756,WHITE SULPHUR SPGS,32.0295,-94.36,HERMITAGE,34.28,-85.04,2024-07-01,Land,4050,6623.08,2024-07-29,,Civil Unrest,Low,2024-06-29,Ethiopia,WOODS,3.73,E,178,178,0,True,False,False,False,False,False,False,False,True,False,3,90.0,1.0,6.123233996e-17,2,1,7,2024,0,28,29,7,2024,0
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,TEMPLETON,2.45,SSE,557,557,0,False,True,False,False,False,False,False,True,False,False,0,157.5,0.3826834324,-0.9238795325,29,1,8,2024,3,11,12,8,2024,0
3831,(CPR)NATRONA CO ARPT,36.805,-94.5238,ROBERTSON FORK,35.3022,-86.9512,2023-02-01,Sea,6104,1474.84,2023-02-18,,Border Skirmish,Low,2023-01-23,Pakistan,AVA,2.04,E,163,163,0,False,False,False,False,True,False,False,False,False,True,4,90.0,1.0,6.123233996e-17,4,1,2,2023,2,17,18,2,2023,5
1848,BRIDGEPORT,38.43,-80.48,ZION,37.97,-78.22,2024-08-01,Land,4597,237.51,2024-08-09,,Political Protest,Low,2024-08-01,India,MT WASHINGTON,0.69,N,204,204,0,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,1.0,3,1,8,2024,3,8,9,8,2024,4
204,PLSNT HLL BSHRE ARPT,37.2727,-91.4928,METTLER,35.061,-118.9723,2023-08-01,Air,3522,7252.91,2023-08-19,,Political Protest,Low,2023-07-24,Myanmar,DIAZ,0.68,N,37,37,0,False,False,True,False,False,False,False,True,False,False,0,0.0,0.0,1.0,24,1,8,2023,1,18,19,8,2023,5
586,SEGUIN,33.7079,-89.002,LONGLICK,38.3589,-84.6632,2025-02-01,Air,5600,1672.28,2025-02-19,,Riots,Critical,2025-02-02,Myanmar,ADAMSVILLE,0.0,N,55,55,3,False,False,True,False,False,False,False,True,False,False,2,0.0,0.0,1.0,13,1,2,2025,5,18,19,2,2025,2
2814,WARRENTON,37.33,-82.1991,KENNEBUNK LOWER VLG,43.38,-70.53,2023-09-01,Sea,9593,5455.27,2023-09-05,,Political Protest,Moderate,2023-08-30,India,BLACKSBURG VPI ARPT,0.29,SE,126,126,1,False,True,False,False,False,False,False,False,False,True,0,135.0,0.7071067812,-0.7071067812,11,1,9,2023,4,4,5,9,2023,1
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,BARTONVILLE,1.18,SW,517,517,0,False,True,False,False,False,False,False,True,False,False,0,225.0,-0.7071067812,-0.7071067812,4,1,8,2024,3,12,13,8,2024,1
4478,LOWMAN,32.9773,-81.7213,BROMMERSTOWN,40.61,-76.17,2023-07-01,Air,4024,8232.89,2023-07-05,,Border Skirmish,Critical,2023-07-09,Ukraine,REEVESVILLE,0.0,N,242,242,3,False,False,False,False,False,False,True,True,False,False,4,0.0,0.0,1.0,10,1,7,2023,5,4,5,7,2023,2
1615,LODGEPOLE,38.3673,-93.3054,SELFRIDGE,46.0,-100.95,2024-08-01,Land,5665,8212.72,2024-08-11,,Strike,Low,2024-08-06,India,BELTON,1.76,WSW,21,21,0,False,True,False,False,False,False,False,False,True,False,1,247.5,-0.9238795325,-0.3826834324,6,1,8,2024,3,10,11,8,2024,6
3677,ELMWOOD,38.432,-95.762,GOESSEL,38.25,-97.35,2024-08-01,Sea,9721,7165.56,2024-08-20,,Strike,Low,2024-08-06,India,EMMETT,3.81,W,120,120,0,False,True,False,False,False,False,False,False,False,True,1,270.0,-1.0,-1.836970199e-16,2,1,8,2024,3,19,20,8,2024,1
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,FT WORTH MANGHAM ARP,1.35,ESE,245,245,0,True,False,False,False,False,False,False,False,True,False,2,112.5,0.9238795325,-0.3826834324,8,1,3,2023,2,10,11,3,2023,5
4260,ST DENNIS,38.2095,-96.5428,WAILUA,22.0221,-159.3433,2023-02-01,Sea,4072,8672.87,2023-02-08,,Border Skirmish,Low,2023-01-23,Pakistan,OLATHE JOHNSON CO AR,0.51,ENE,11,11,0,False,False,False,False,True,False,False,False,False,True,4,67.5,0.9238795325,0.3826834324,2,1,2,2023,2,7,8,2,2023,2
2936,PIKE,34.86,-81.89,ARTHURTOWN,33.9735,-81.0157,2024-09-01,Air,7718,2871.24,2024-09-18,,Strike,High,2024-08-24,Ethiopia,GATLINBURG,6.0,S,273,273,2,True,False,False,False,False,False,False,True,False,False,1,180.0,1.224646799e-16,-1.0,10,1,9,2024,6,17,18,9,2024,2
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,BLACKBERRY CITY,0.55,E,329,329,0,False,True,False,False,False,False,False,False,True,False,0,90.0,1.0,6.123233996e-17,3,1,8,2024,3,14,15,8,2024,3
1710,INDIANAPOLIS INTL AR,34.36,-81.0063,CAIRO,37.0062,-89.1679,2023-07-01,Air,785,9946.65,2023-07-19,,Border Skirmish,Critical,2023-07-09,Ukraine,LANGLEY,0.54,SE,329,329,3,False,False,False,False,False,False,True,True,False,False,4,135.0,0.7071067812,-0.7071067812,9,1,7,2023,5,18,19,7,2023,2
3831,(CPR)NATRONA CO ARPT,36.805,-94.5238,ROBERTSON FORK,35.3022,-86.9512,2023-02-01,Sea,6104,1474.84,2023-02-18,,Border Skirmish,Low,2023-01-23,Pakistan,OZONE,0.89,NE,163,163,0,False,False,False,False,True,False,False,False,False,True,4,45.0,0.7071067812,0.7071067812,1,1,2,2023,2,17,18,2,2023,5
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,MINT SPG,2.47,SW,630,630,0,False,True,False,False,False,False,False,True,False,False,0,225.0,-0.7071067812,-0.7071067812,18,1,8,2024,3,7,8,8,2024,3
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,LOWLAND,1.7,SW,205,205,2,True,False,False,False,False,False,False,True,False,False,1,225.0,-0.7071067812,-0.7071067812,18,1,9,2024,6,19,20,9,2024,4
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,ISAAC,1.66,W,630,630,0,False,True,False,False,False,False,False,True,False,False,0,270.0,-1.0,-1.836970199e-16,6,1,8,2024,3,7,8,8,2024,3
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,ANNETA,1.16,W,226,226,0,True,False,False,False,False,False,False,True,False,False,2,270.0,-1.0,-1.836970199e-16,8,1,3,2023,2,15,16,3,2023,3
4478,LOWMAN,32.9773,-81.7213,BROMMERSTOWN,40.61,-76.17,2023-07-01,Air,4024,8232.89,2023-07-05,,Border Skirmish,Critical,2023-07-09,Ukraine,GRAYS REEF BUOY (41008),0.24,E,242,242,3,False,False,False,False,False,False,True,True,False,False,4,90.0,1.0,6.123233996e-17,4,1,7,2023,5,4,5,7,2023,2
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,BRADYS BEND,1.25,ENE,517,517,0,False,True,False,False,False,False,False,True,False,False,0,67.5,0.9238795325,0.3826834324,3,1,8,2024,3,12,13,8,2024,1
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,LAWRENCE,0.69,N,245,245,0,True,False,False,False,False,False,False,False,True,False,2,0.0,0.0,1.0,4,1,3,2023,2,10,11,3,2023,5
3626,FRIANT,38.71,-81.927,SPRING HILL,32.2431,-92.6265,2023-01-01,Sea,1457,4801.42,2023-01-26,,Strike,High,2023-01-07,Nigeria,VANDERHOOT,0.31,N,158,158,2,False,False,False,True,False,False,False,False,False,True,1,0.0,0.0,1.0,17,1,1,2023,6,25,26,1,2023,3
989,HIGDEN,34.07,-81.04,FAIRLAND,36.75,-94.85,2023-07-01,Air,7391,8228.1,2023-07-22,,Border Skirmish,Critical,2023-07-09,Ukraine,COTTAGEVILLE,3.64,SSW,323,323,3,False,False,False,False,False,False,True,True,False,False,4,202.5,-0.3826834324,-0.9238795325,25,1,7,2023,5,21,22,7,2023,5
1146,ASHLAND,36.3757,-79.03,LINWOOD,47.71,-117.43,2024-09-01,Sea,3730,8153.18,2024-09-07,,Strike,High,2024-08-24,Ethiopia,CAMP POLK,1.6,ENE,286,286,2,True,False,False,False,False,False,False,False,False,True,1,67.5,0.9238795325,0.3826834324,3,1,9,2024,6,6,7,9,2024,5
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,WALTERBORO MUNI ARPT,4.15,N,329,329,3,False,False,False,False,False,False,True,False,False,True,4,0.0,0.0,1.0,15,1,7,2023,5,15,16,7,2023,6
248,BLUE RIVER,34.47,-80.0039,LAMAR ARPT,38.07,-102.68,2024-09-01,Sea,4302,6224.26,2024-09-19,,Strike,High,2024-08-24,Ethiopia,GARNER,3.76,ENE,172,172,2,True,False,False,False,False,False,False,False,False,True,1,67.5,0.9238795325,0.3826834324,3,1,9,2024,6,18,19,9,2024,3
4478,LOWMAN,32.9773,-81.7213,BROMMERSTOWN,40.61,-76.17,2023-07-01,Air,4024,8232.89,2023-07-05,,Border Skirmish,Critical,2023-07-09,Ukraine,BROOKLET,0.63,SSE,242,242,3,False,False,False,False,False,False,True,True,False,False,4,157.5,0.3826834324,-0.9238795325,4,1,7,2023,5,4,5,7,2023,2
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,GOODWATER,0.69,S,226,226,0,True,False,False,False,False,False,False,True,False,False,2,180.0,1.224646799e-16,-1.0,2,1,3,2023,2,15,16,3,2023,3
989,HIGDEN,34.07,-81.04,FAIRLAND,36.75,-94.85,2023-07-01,Air,7391,8228.1,2023-07-22,,Border Skirmish,Critical,2023-07-09,Ukraine,MILL SPG,0.29,WNW,323,323,3,False,False,False,False,False,False,True,True,False,False,4,292.5,-0.9238795325,0.3826834324,6,1,7,2023,5,21,22,7,2023,5
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,(MRB)SHEPHERD FLD MR,1.04,N,517,517,0,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,16,1,8,2024,3,12,13,8,2024,1
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,CALVANDER,2.05,S,329,329,0,False,True,False,False,False,False,False,False,True,False,0,180.0,1.224646799e-16,-1.0,6,1,8,2024,3,14,15,8,2024,3
3084,NIANGUA JCT,37.4269,-80.3547,CUMMINSVILLE,43.23,-76.88,2024-08-01,Sea,8241,3554.54,2024-08-23,,Political Protest,Low,2024-08-01,India,MOSS,2.15,W,266,266,0,False,True,False,False,False,False,False,False,False,True,0,270.0,-1.0,-1.836970199e-16,4,1,8,2024,3,22,23,8,2024,4
987,ALLENTON,34.08,-81.9914,BERNHARTS,40.3712,-75.9253,2023-07-01,Air,2455,858.15,2023-07-29,,Border Skirmish,Critical,2023-07-09,Ukraine,DELLWOOD,0.56,W,299,299,3,False,False,False,False,False,False,True,True,False,False,4,270.0,-1.0,-1.836970199e-16,4,1,7,2023,5,28,29,7,2023,5
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,TAYLORS VLY,1.4,ESE,205,205,2,True,False,False,False,False,False,False,True,False,False,1,112.5,0.9238795325,-0.3826834324,10,1,9,2024,6,19,20,9,2024,4
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,HAMILTON LAKES,0.0,N,205,205,2,True,False,False,False,False,False,False,True,False,False,1,0.0,0.0,1.0,6,1,9,2024,6,19,20,9,2024,4
3872,HOOKER,36.5945,-93.02,ST ANTHONY,43.97,-111.6398,2024-08-01,Land,7576,9220.58,2024-08-08,,Strike,Low,2024-08-06,India,RUSSELLVILLE,0.0,N,70,70,0,False,True,False,False,False,False,False,False,True,False,1,0.0,0.0,1.0,9,1,8,2024,3,7,8,8,2024,3
309,BORDEN,37.6126,-93.6679,OCILLA,31.6,-83.25,2023-08-01,Air,4765,4857.54,2023-08-30,,Political Protest,Low,2023-07-24,Myanmar,BIG CABIN,3.23,SW,67,67,0,False,False,True,False,False,False,False,True,False,False,0,225.0,-0.7071067812,-0.7071067812,12,1,8,2023,1,29,30,8,2023,2
2354,THE GLEN,36.9781,-95.33,THOMPSON,38.97,-109.72,2024-08-01,Air,583,7881.55,2024-08-20,,Strike,Low,2024-08-06,India,FAYETTEVILLE,0.0,N,96,96,0,False,True,False,False,False,False,False,True,False,False,1,0.0,0.0,1.0,28,1,8,2024,3,19,20,8,2024,1
4680,EL PORTAL,36.1962,-81.8455,DOUGHERTY,34.4076,-96.9336,2024-09-01,Air,4799,4248.81,2024-09-10,,Strike,High,2024-08-24,Ethiopia,ROAN MTN,10.0,N,226,226,2,True,False,False,False,False,False,False,True,False,False,1,0.0,0.0,1.0,28,1,9,2024,6,9,10,9,2024,1
987,ALLENTON,34.08,-81.9914,BERNHARTS,40.3712,-75.9253,2023-07-01,Air,2455,858.15,2023-07-29,,Border Skirmish,Critical,2023-07-09,Ukraine,WRIGHTSBORO,2.3,W,299,299,3,False,False,False,False,False,False,True,True,False,False,4,270.0,-1.0,-1.836970199e-16,14,1,7,2023,5,28,29,7,2023,5
2734,(DDC)DODGE CITY ARPT,33.18,-96.76,FORDLAND,37.2138,-92.9269,2023-03-01,Air,3181,2438.98,2023-03-25,,Riots,Low,2023-02-19,Ethiopia,FLORENCE HILL,0.0,N,246,246,0,True,False,False,False,False,False,False,True,False,False,2,0.0,0.0,1.0,4,1,3,2023,2,24,25,3,2023,5
2805,NOBLES XRDS,33.61,-97.938,WOODRUFF,39.7775,-80.5424,2024-04-01,Air,8249,1627.46,2024-04-14,,Political Protest,Moderate,2024-04-09,Ethiopia,HASKELL,0.58,E,186,186,1,True,False,False,False,False,False,False,True,False,False,0,90.0,1.0,6.123233996e-17,6,1,4,2024,0,13,14,4,2024,6
989,HIGDEN,34.07,-81.04,FAIRLAND,36.75,-94.85,2023-07-01,Air,7391,8228.1,2023-07-22,,Border Skirmish,Critical,2023-07-09,Ukraine,REEVESVILLE,0.9,SW,323,323,3,False,False,False,False,False,False,True,True,False,False,4,225.0,-0.7071067812,-0.7071067812,10,1,7,2023,5,21,22,7,2023,5
4924,SANTA RITA,34.7204,-84.2387,HOGES CHAPEL,37.3477,-80.6054,2023-07-01,Air,293,9342.58,2023-07-10,,Border Skirmish,Critical,2023-07-09,Ukraine,SAMPSON,2.76,S,224,224,3,False,False,False,False,False,False,True,True,False,False,4,180.0,1.224646799e-16,-1.0,1,1,7,2023,5,9,10,7,2023,0
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,(MRB)SHEPHERD FLD MR,2.53,E,774,774,0,False,True,False,False,False,False,False,False,True,False,0,90.0,1.0,6.123233996e-17,16,1,8,2024,3,14,15,8,2024,3
1033,(RSL)RUSSELL MUNI AR,38.32,-80.1774,CAMP NELSON,36.1372,-118.6095,2023-01-01,Air,1987,6497.71,2023-01-07,,Strike,High,2023-01-07,Nigeria,WOODSFIELD,1.33,SSE,74,74,2,False,False,False,True,False,False,False,True,False,False,1,157.5,0.3826834324,-0.9238795325,48,1,1,2023,6,6,7,1,2023,5
4306,RONDOUT,39.9006,-94.0259,BIG OTTER,38.5956,-81.0543,2023-08-01,Air,8253,692.1,2023-08-16,,Political Protest,Low,2023-07-24,Myanmar,FOUR CORNERS,4.28,NNW,51,51,0,False,False,True,False,False,False,False,True,False,False,0,337.5,-0.3826834324,0.9238795325,20,1,8,2023,1,15,16,8,2023,2
2936,PIKE,34.86,-81.89,ARTHURTOWN,33.9735,-81.0157,2024-09-01,Air,7718,2871.24,2024-09-18,,Strike,High,2024-08-24,Ethiopia,STATEBURG,2.7,ESE,273,273,2,True,False,False,False,False,False,False,True,False,False,1,112.5,0.9238795325,-0.3826834324,3,1,9,2024,6,17,18,9,2024,2
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,MAYBERRY,0.61,WNW,774,774,0,False,True,False,False,False,False,False,False,True,False,0,292.5,-0.9238795325,0.3826834324,8,1,8,2024,3,14,15,8,2024,3
1146,ASHLAND,36.3757,-79.03,LINWOOD,47.71,-117.43,2024-09-01,Sea,3730,8153.18,2024-09-07,,Strike,High,2024-08-24,Ethiopia,OAK CITY,3.73,SW,286,286,2,True,False,False,False,False,False,False,False,False,True,1,225.0,-0.7071067812,-0.7071067812,3,1,9,2024,6,6,7,9,2024,5
3407,SERENA,39.365,-80.37,BLOOMFIELD,39.5636,-81.2089,2023-01-01,Air,785,3647.62,2023-01-08,,Strike,High,2023-01-07,Nigeria,LYNN CAMP,0.11,WNW,90,90,2,False,False,False,True,False,False,False,True,False,False,1,292.5,-0.9238795325,0.3826834324,70,1,1,2023,6,7,8,1,2023,6
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,FABER,0.9,ESE,557,557,0,False,True,False,False,False,False,False,True,False,False,0,112.5,0.9238795325,-0.3826834324,58,1,8,2024,3,11,12,8,2024,0
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,MAYHILL,0.29,NE,226,226,0,True,False,False,False,False,False,False,True,False,False,2,45.0,0.7071067812,0.7071067812,4,1,3,2023,2,15,16,3,2023,3
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,DELBARTON,0.88,NW,329,329,0,False,True,False,False,False,False,False,False,True,False,0,315.0,-0.7071067812,0.7071067812,3,1,8,2024,3,14,15,8,2024,3
