shipment_id,origin_location,origin_lat,origin_lon,destination_location,destination_lat,destination_lon,shipment_date,shipment_mode,weight_kg,freight_cost_usd,estimated_arrival, "Result"
4428,SMITH SHOAL LIGHT,39.0914,-95.8696,REMERTON,30.84,-83.29,2023-07-01,Land,664,3899.68,2023-07-06
4429,SMITHFIELD,39.5703,-98.75,FAIR OAKS,38.6423,-121.2912,2023-10-01,Sea,299,2552.93,2023-10-26
4430,RAPID CITY,38.0008,-91.87,GLADESBORO,36.72,-80.61,2023-04-01,Land,6670,6269.82,2023-04-05
4431,ATLANTA,39.3077,-119.1013,ROPER,31.81,-82.67,2023-07-01,Air,9837,8038.61,2023-07-30
4432,SHIPROCK,18.08,-89.0605,SOUTH BELLEFONTAINE,38.64,-90.51,2024-04-01,Sea,5919,789.12,2024-04-14
4433,PT PLEASANT,33.3687,-117.4297,MAYVILLE DART FLD AR,42.26,-79.49,2023-04-01,Sea,6021,6227.03,2023-04-08
4434,INGALLS,32.82,-73.5775,WAYNESBORO BURKE ARP,33.01,-82.1,2025-02-01,Land,560,453.78,2025-02-28
4435,PINEDALE,38.9493,-116.9103,DE SOTO,43.41,-91.19,2024-09-01,Sea,6018,5310.69,2024-09-10
4436,FALKVILLE,37.3124,-92.494,GUERNSEY,36.2303,-119.6037,2023-01-01,Sea,4919,2644.22,2023-01-17
4437,BRACE,37.58,-66.3426,NOWOOD,43.7648,-107.2369,2023-09-01,Air,9607,3135.75,2023-09-22
4438,FLOYDADA,44.2826,-73.76,RED HILL,33.12,-94.31,2023-06-01,Sea,7555,4724.25,2023-06-05
4439,GOODMAN,33.127,-66.0119,NEVIS,46.97,-94.84,2024-06-01,Sea,7697,9278.36,2024-06-29
4440,DONALSONVILLE,38.6047,-83.7422,CHAMPION,32.34,-100.61,2023-06-01,Sea,9165,7135.61,2023-06-12
4441,WIND CAVE,37.37,-105.7198,GENTILLY,30.0102,-90.0611,2023-05-01,Sea,123,9374.77,2023-05-28
4442,EL DORADO,40.1481,-111.9236,MARYSVILLE,39.84,-96.65,2024-06-01,Air,9050,6633.71,2024-06-28
4443,SHADY GROVE,26.01,-88.46,BEARDSTOWN,40.02,-90.43,2023-05-01,Sea,2928,170.37,2023-05-13
4444,MC CLAM XRDS,38.1575,-98.49,PERRIS,33.7928,-117.2304,2024-09-01,Air,5191,2729.29,2024-09-22
4445,FLAGSTAFF,40.5908,-90.907,NATIONAL HILLS,33.4965,-82.0932,2024-07-01,Air,2176,9067.15,2024-07-20
4446,MID CANON,30.4439,-78.9001,CALHOUN,32.5122,-92.3526,2023-01-01,Air,2254,6470.11,2023-01-28
4447,DOLORES,33.886,-88.1767,LONG CREEK,39.8168,-88.8513,2024-05-01,Land,6520,9818.31,2024-05-10
4448,WABASHA,30.3171,-79.8404,GRANOGUE,39.8276,-75.5951,2023-12-01,Land,3729,1644.04,2023-12-21
4449,POSM,33.013,-85.4121,(MHK)MANHATTAN MUNI,39.14,-96.67,2024-05-01,Sea,8139,3037.8,2024-05-09
4450,HYNDSVER,42.6782,-85.75,PAGO PAGO,-14.2872,-170.6512,2025-01-01,Air,1034,3687.44,2025-01-30
4451,PLEASANT PLAINS,32.6338,-76.0103,ARMADA,42.85,-82.87,2024-05-01,Land,1348,3332.92,2024-05-12
4452,BRIDGELAND,40.03,-83.93,MARION,38.35,-97.02,2024-06-01,Sea,7598,2594.72,2024-06-11
4453,SMOOT,36.414,-83.2546,HAMPDEN SYDNEY,37.19,-78.53,2023-07-01,Land,7237,4490.31,2023-07-30
4454,LUNENBURG,38.01,-66.04,KETTLE IS,36.7918,-83.6076,2024-07-01,Air,4005,6458.75,2024-07-25
4455,VEGA ALTA,35.59,-87.0,COLLINSVILLE,36.3055,-95.7625,2024-05-01,Sea,5763,3181.44,2024-05-25
4456,OWENS ARPT,29.6298,-83.64,CLUBHOUSE XRDS,34.0,-81.345,2023-09-01,Air,3737,889.03,2023-09-27
4457,KEYSTONE,36.8095,-93.57,KODAK,36.0202,-83.6417,2025-02-01,Air,3095,7114.47,2025-02-12
4458,WICHITA MTNS NWR HQ,41.23,-91.2108,SAN JON,34.9,-103.37,2024-05-01,Land,9101,4644.26,2024-05-27
4459,FLOYD,31.7031,-75.3369,ARECIBO,18.469,-66.7208,2024-11-01,Sea,6766,5609.17,2024-11-04
4460,(IPT)WILLIAMSPORT AR,30.56,-149.9493,PT ARENA,38.93,-123.7026,2023-01-01,Sea,2135,4608.47,2023-01-05
4461,TRACK ROCK,37.4822,-86.469,ROUND LAKE,30.66,-85.3,2024-01-01,Sea,6583,8914.54,2024-01-25
4462,LEVELLAND,39.01,-78.1024,STRAITS POND,42.2616,-70.8493,2023-06-01,Land,2777,5631.58,2023-06-27
4463,BLYTHE,36.72,-79.06,GREENFIELD,33.1025,-104.5215,2024-05-01,Sea,426,9240.44,2024-05-07
4464,SOUTH BOSTON,38.9458,-80.3942,MC BEE,34.47,-80.25,2023-08-01,Land,7042,5154.7,2023-08-23
4465,BEULAH,32.9808,-88.21,LIBERTY HILL,34.47,-80.8,2024-05-01,Sea,5750,2996.62,2024-05-21
4466,MEADOWBROOK TERRACE,44.95,-82.75,RYEGATE,46.3,-109.29,2023-06-01,Land,4740,3618.88,2023-06-13
4467,PT ARENA,43.39,-78.4871,BAKER,36.8893,-101.0355,2024-06-01,Sea,2844,5269.08,2024-06-04
4468,FIG GARDEN,38.273,-111.9201,BOONE MUNI ARPT,42.04,-93.87,2023-04-01,Land,1115,5346.9,2023-04-13
4469,MAYHEW,38.5788,-84.954,OLDHAM,35.8091,-83.48,2024-09-01,Air,3732,6904.64,2024-09-12
4470,LARK,44.7168,-96.93,HALSTEAD,37.96,-97.58,2023-08-01,Air,7687,2322.5,2023-08-26
4471,BALTIMORE HIGHLANDS,34.2089,-112.0178,GARDNERVILLE,38.8736,-119.73,2024-07-01,Air,1101,6622.54,2024-07-28
4472,GUYANDOTTE,37.0882,-71.6356,LINCOLN,38.33,-93.34,2023-03-01,Sea,8870,7808.02,2023-03-16
4473,HOLLY GROVE,43.7931,-99.73,CASS,35.6656,-93.809,2024-05-01,Land,8130,6798.26,2024-05-18
4474,VINEYARD,41.62,-102.2,BENSON,45.36,-69.28,2023-12-01,Air,2423,4870.1,2023-12-21
4475,CAPTIVA PASS,43.8373,-95.5958,JUNCTION CITY,39.04,-96.82,2024-06-01,Sea,6812,9917.64,2024-06-29
4476,SANTA RITA,36.7845,-83.25,CUMMING MATHIS ARPT,34.1165,-84.1189,2023-04-01,Land,8108,4107.65,2023-04-16
4477,MORIARTY,39.2107,-86.8,ECHO LAKE,41.09,-75.1,2024-08-01,Air,6518,1155.25,2024-08-08
4478,LOWMAN,32.9773,-81.7213,BROMMERSTOWN,40.61,-76.17,2023-07-01,Air,4024,8232.89,2023-07-05
4479,BLACKFORD,34.0794,-99.46,INGALLS,37.82,-100.44,2023-07-01,Sea,9425,2200.79,2023-07-29
4480,CAPE CANAVERAL,39.89,-94.3816,MIRABELL PARK,38.4935,-122.8948,2024-12-01,Land,6709,7161.53,2024-12-10
4481,BOYLESTON,44.72,-99.5996,COVERT,39.31,-98.79,2023-07-01,Sea,7878,1871.87,2023-07-12
4482,CYLINDER,30.07,-77.5736,PHINIZY,33.5773,-82.356,2024-08-01,Air,4891,267.09,2024-08-22
4483,SHELBY,30.4258,-74.9415,PRITCHETTS,31.3797,-83.9518,2024-04-01,Sea,9519,1682.01,2024-04-17
4484,CHICOPEE,44.8,-76.2424,BREARD,32.5305,-92.0698,2024-04-01,Sea,2001,3832.19,2024-04-20
4485,SNYDER,36.1926,-78.9177,CANADYS,33.1,-80.68,2024-07-01,Air,3971,1155.52,2024-07-23
4486,WATERFORD,38.5077,-114.325,GALVESTON,29.27,-94.87,2023-05-01,Air,3474,2057.02,2023-05-23
4487,FAJARDO,37.6028,-77.897,BARLOW,45.2329,-122.7453,2025-02-01,Land,6775,7669.8,2025-02-14
4488,SHERMAN RES,32.33,-94.0178,RUIDOSO,33.33,-105.66,2023-12-01,Land,9567,7721.85,2023-12-25
4489,SAN ANGELO,30.8335,-85.6,LAWRENCEBURG,38.0205,-84.8893,2023-07-01,Air,1221,8193.13,2023-07-08
4490,CRAB PT VLG,37.0989,-77.3343,GLEN COVE,31.8698,-99.64,2024-11-01,Air,3819,8427.44,2024-11-15
4491,SYCAMORE,37.5241,-100.7,WELLINGTON,34.85,-100.21,2023-02-01,Land,3681,4262.32,2023-02-24
4492,LEEDS,34.2185,-93.99,WICHITA FALLS,33.9279,-98.5142,2023-08-01,Sea,2360,8688.74,2023-08-12
4493,(CYS)CHEYENNE AIRPORT,36.2711,-98.87,ROME CORNER,44.5871,-69.8871,2023-05-01,Air,2393,5306.78,2023-05-30
4494,MINETTO,40.1081,-86.8844,RIVERDALE,36.648,-78.8567,2023-07-01,Air,3436,4758.91,2023-07-20
4495,ALZEY,37.76,-96.6566,HIBBING,47.4,-92.93,2024-06-01,Sea,3117,7213.51,2024-06-11
4496,ARNOLD MILL,31.4,-91.64,SANDTS EDDY,40.7579,-75.1921,2023-07-01,Land,2389,2216.8,2023-07-27
4497,ATHLONE,35.2946,-102.1925,AXSON,31.36,-82.72,2023-06-01,Land,733,7916.02,2023-06-30
4498,MONROE CITY,30.3896,-120.1065,GENEVA,42.8705,-76.9797,2024-08-01,Sea,9117,4351.71,2024-08-11
4499,HALSTEAD,36.4392,-81.13,COLUMBIA,45.63,-98.37,2023-08-01,Air,1104,1360.22,2023-08-15
4500,EASTATOE,31.13,-102.573,POTOMAC POINT LOOKOUT BUOY (44042),37.8877,-76.2561,2024-07-01,Sea,7261,1281.19,2024-07-22
4501,ELKINS,44.2518,-89.1565,(EWN)SIMMONS NOT APT,35.0523,-77.0491,2024-08-01,Air,2652,1732.58,2024-08-13
4502,DEVONDALE,43.7828,-87.65,PARIA,37.3307,-112.0244,2024-08-01,Land,4064,8916.67,2024-08-27
4503,SUNBURY,29.92,-85.4359,LOGAN,41.6091,-95.8548,2024-07-01,Air,7351,9910.28,2024-07-05
4504,GREAT FALLS,33.2021,-83.91,ARGYLE,33.11,-97.18,2023-06-01,Air,398,3634.04,2023-06-27
4505,EAST KANE,36.0908,-84.14,NISULA,46.6743,-88.7928,2024-06-01,Air,1072,2992.22,2024-06-11
4506,DUNDAS,34.4191,-75.98,PEONIA,37.4315,-86.2803,2023-01-01,Air,8691,2265.83,2023-01-17
4507,MOUNTCASTLE,37.7585,-96.78,MELBOURNE,28.1,-80.64,2023-04-01,Air,553,8255.78,2023-04-22
4508,LANCASTER,42.466,-75.53,DE SMET,44.3157,-97.4873,2024-07-01,Land,8327,2171.15,2024-07-07
4509,GRAYS RIVER,32.9927,-71.21,PARIS,40.4,-80.51,2024-08-01,Sea,572,9248.49,2024-08-12
4510,BELLA VISTA,34.1589,-90.109,JOHNSON STORE,36.57,-82.69,2024-02-01,Land,2558,6706.77,2024-02-16
4511,DRURY,47.28,-85.566,MID BAY BUOY,38.3231,-76.2331,2023-08-01,Air,8871,8981.57,2023-08-12
4512,BOOTH,31.7045,-79.9724,PHILLIPS,44.8044,-70.3361,2023-05-01,Sea,67,5584.7,2023-05-29
4513,ELLIS,39.13,-84.3161,MARSHALL,31.9113,-83.922,2024-04-01,Air,7473,6937.73,2024-04-16
4514,SHORT PUMP,37.2351,-95.9147,KIRKLAND,35.8,-86.66,2023-06-01,Land,1318,6232.64,2023-06-28
4515,GREENVILLE,32.47,-76.5825,CAROLINA,18.428,-65.98,2024-05-01,Land,1226,8328.84,2024-05-19
4516,LAFAYETTE,32.36,-90.2735,CARY,42.21,-88.24,2024-06-01,Air,1682,8375.02,2024-06-29
4517,GARNER,38.9129,-76.27,MONTEREY,36.15,-85.27,2023-07-01,Air,3663,5938.95,2023-07-25
4518,PHOENIX FARM AERO AR,36.2659,-93.1374,SAGEVILLE,42.5463,-90.6944,2024-06-01,Sea,164,6361.83,2024-06-04
4519,LOVES PARK,33.4487,-67.0519,BLACK ROCK,36.11,-91.1,2023-07-01,Sea,8994,9226.57,2023-07-11
4520,SLIGO,40.9795,-105.01,SAN GERMAN,18.1357,-67.0488,2024-09-01,Air,6640,9305.68,2024-09-12
4521,PARNELL,30.46,-83.66,ROUND O,32.94,-80.51,2023-07-01,Sea,2450,6676.07,2023-07-27
4522,NEW MIDDLETOWN,18.175,-104.93,CENTERTON,41.0908,-82.7309,2024-05-01,Air,6818,176.77,2024-05-16
4523,ARANSAS COUNTY AIRPORT,38.303,-78.9142,PLAINVILLE,39.7654,-91.2057,2023-03-01,Air,2638,1133.67,2023-03-20
4524,CANON FRANKLIN CO AR,38.76,-89.57,COWEN,38.41,-80.53,2025-02-01,Air,371,8593.63,2025-02-25
4525,METTER,41.21,-92.9051,LEWISTOWN,40.3987,-90.16,2023-04-01,Land,7676,938.67,2023-04-28
4526,HOLYOKE,44.1607,-101.05,RIPLEY,42.258,-79.792,2024-05-01,Air,883,2213.84,2024-05-12
4527,JONESVILLE,36.9095,-80.9859,NEW HAMLIN,38.2787,-82.1476,2023-04-01,Air,8453,2382.41,2023-04-10
4528,FREMONT,39.2412,-97.78,HICKOK,37.6885,-101.1233,2023-06-01,Air,9498,6042.32,2023-06-26
4529,CAMILLA,37.53,-96.59,WINONA MUNI ARPT,44.0962,-91.7108,2023-05-01,Sea,208,5808.66,2023-05-23
4530,ST IGNATIUS,32.6983,-88.691,FREE UNION,38.1304,-78.5512,2024-09-01,Air,2669,2965.23,2024-09-26
4531,BLANCHARD,46.58,-80.7258,PITTSVILLE,38.8497,-93.9899,2024-05-01,Land,1397,2155.35,2024-05-13
4532,SHREVEPORT,39.25,-81.5524,ST AUGUSTINE ARPT,29.92,-81.33,2024-07-01,Land,3214,7668.87,2024-07-24
4533,WEATHERS,19.6274,-75.88,MT OLIVET,37.1077,-80.9192,2025-02-01,Air,6863,9361.02,2025-03-02
4534,BERGHOLZ,38.7295,-121.7507,HUNTLEY,41.92,-104.09,2024-04-01,Air,960,622.78,2024-04-29
4535,ELKINS,48.2891,-84.42,RINELY,39.7958,-76.5979,2023-08-01,Air,7216,1418.49,2023-08-08
4536,CAMBRIDGE (CAMM2),46.83,-88.677,COLFAX,40.3648,-77.9959,2024-04-01,Land,2501,6457.42,2024-04-20
4537,DODGE CITY,18.1458,-80.313,ASHLAND,38.4735,-82.6166,2025-02-01,Sea,453,8063.97,2025-02-05
4538,LEETOWN,37.7913,-100.23,CROSSROADS,35.0933,-94.2135,2023-05-01,Sea,1740,7932.77,2023-05-12
4539,ELMDALE,29.55,-81.6616,HENDERSON,39.07,-75.77,2024-07-01,Air,3535,7224.86,2024-07-05
4540,MILLS CORNERS,30.13,-77.7736,CROW WING,46.3,-94.28,2023-09-01,Sea,9498,8885.54,2023-09-13
4541,WOODBRIDGE,44.2107,-80.4804,SOUTH SHORE,38.7227,-82.9659,2024-09-01,Land,4338,2251.75,2024-09-30
4542,FLAT,43.7,-116.3484,OPPY,37.7504,-82.3284,2023-07-01,Air,9884,1162.18,2023-07-15
4543,HUNTSVILLE,37.4608,-99.95,(NIP)NAS JACKSONVILL,30.22,-81.67,2023-04-01,Sea,8166,6192.09,2023-04-05
4544,SHOSHONE,18.1892,-97.92,OLCOTT,43.34,-78.71,2024-11-01,Air,572,8240.53,2024-11-18
4545,ELAMSVILLE,40.76,-85.1461,JULIAN,40.5615,-95.7968,2024-07-01,Air,4495,5862.23,2024-07-28
4546,WALTHAL,31.4,-81.51,SCOTTSBORO,34.6679,-86.0501,2023-01-01,Land,6509,9633.68,2023-01-06
4547,FERNDALE,41.5934,-118.9309,CHENIERE,32.51,-92.29,2024-06-01,Land,7136,7976.09,2024-06-05
4548,SILVER LAKE,30.7,-88.0505,NORTH MANKATO,44.18,-94.01,2024-08-01,Sea,1994,7037.84,2024-08-10
4549,OLCOTT,37.3211,-124.0437,I-75 AT EXIT 22,30.9206,-83.3454,2023-08-01,Land,3621,696.55,2023-08-12
4550,MOREHEAD CITY,34.27,-79.77,JONES CORNER,38.8563,-83.3214,2025-02-01,Air,1610,1166.65,2025-02-14
4551,UNIONTOWN,29.29,-96.02,LAJAS,18.0468,-67.0436,2024-05-01,Land,4797,7869.89,2024-05-25
4552,DENISON,35.21,-96.5991,PINE RIDGE,37.0604,-119.357,2025-02-01,Sea,7204,2062.56,2025-02-19
4553,CONFLUENCE,40.5917,-84.7387,NORA,40.22,-97.95,2024-04-01,Sea,642,385.47,2024-04-10
4554,POOLVILLE,42.54,-66.3336,FERGUS,37.3129,-120.5188,2023-01-01,Sea,5377,9116.53,2023-01-16
4555,GUTTENBURG,30.2278,-119.2005,OLMSTED,37.18,-89.08,2023-04-01,Land,805,8918.97,2023-04-06
4556,RIVERSIDE,41.66,-79.6672,WILSON MILL,31.1485,-85.3427,2024-01-01,Land,9541,2262.99,2024-01-14
4557,NEODESHA,34.38,-98.45,SEVEN MILE,39.462,-84.5831,2024-05-01,Land,546,7824.04,2024-05-06
4558,KANAB LD ARPT,28.66,-112.3576,HURLEY,36.9373,-93.4899,2023-03-01,Land,2471,575.0,2023-03-18
4559,CLARKSVILLE,33.18,-91.037,DENVER,39.79,-105.04,2023-05-01,Land,1648,2922.07,2023-05-11
4560,RICHFIELD,38.506,-81.8128,SHILLING,36.3448,-119.9788,2023-01-01,Sea,4177,6274.3,2023-01-10
4561,METAIRIE,38.26,-75.7345,YOUNGS CREEK,36.8914,-84.2213,2024-04-01,Sea,7066,7655.47,2024-04-08
4562,NEW ALBANY,26.2121,-89.5988,CARSON CITY,39.1468,-119.78,2023-09-01,Land,5601,202.95,2023-09-09
4563,DOUGLAS PASS,26.964,-113.31,HUNTSVILLE,36.3621,-84.48,2024-05-01,Air,3640,3329.47,2024-05-28
4564,DAVENPORT,47.41,-73.6473,THROCKMORTON,36.46,-87.6,2025-02-01,Sea,511,2222.02,2025-02-22
4565,AVA MUNI MEML ARPT,18.4344,-74.8353,ROSEWOOD,35.3891,-78.0392,2024-08-01,Air,5016,9987.93,2024-08-06
4566,HALE,30.2013,-92.78,FAIRVIEW,36.7929,-119.5706,2023-01-01,Air,8609,6742.72,2023-01-14
4567,SHEFFIELD,40.76,-88.9428,NEPTUNE BEACH,30.3018,-81.3916,2023-06-01,Sea,215,4116.15,2023-06-09
4568,HOLLY HILL,37.3,-94.4675,BRECKENRIDGE,32.76,-98.91,2024-04-01,Air,1778,848.96,2024-04-30
4569,SYCAMORE,61.2027,-76.6037,CREGAN,37.2958,-120.435,2023-01-01,Air,7746,6026.84,2023-01-27
4570,EARLY TIMES,39.39,-121.3864,PORT BOLIVER,32.35,-93.39,2023-03-01,Sea,4747,6452.84,2023-03-24
4571,LADSON,43.86,-88.93,ODIN,43.91,-94.74,2023-08-01,Sea,2223,8182.42,2023-08-17
4572,CEDAR BLUFF RES,33.15,-66.3692,CENTRAL,38.11,-86.13,2023-05-01,Land,87,2956.91,2023-05-20
4573,PATAPSCO BUOY (44043),39.3759,-77.3709,ANTRIM,40.1022,-81.3611,2024-04-01,Sea,4493,9816.14,2024-04-06
4574,VILANO BEACH,48.94,-95.1127,BILLINGS,45.77,-108.48,2024-06-01,Air,7536,4450.71,2024-06-27
4575,HADLEY,36.8333,-65.768,ARTESIAN,33.275,-92.4731,2023-02-01,Sea,2071,3029.84,2023-02-07
4576,(CKB)BENEDUM ARPT CL,39.02,-93.12,(UKI)UKIAH ARPT,39.1312,-123.1976,2023-01-01,Land,6930,3549.65,2023-01-12
4577,GERMANTOWN,40.4102,-97.18,CARL FOLSOM ELBA ARPT,31.42,-86.08,2023-03-01,Sea,8975,5243.9,2023-03-16
4578,SHIVELY,33.5607,-74.3979,ACMAR,33.6,-86.45,2025-02-01,Air,4571,9373.35,2025-02-09
4579,BLAIR,40.9781,-90.3255,ITALY,32.18,-96.88,2023-06-01,Sea,8889,7378.07,2023-06-13
4580,GERLACH,35.6307,-90.78,HALFWAY,32.1569,-93.3634,2024-06-01,Air,3352,5813.39,2024-06-23
4581,BOLTON,41.87,-87.45,LUBLIN,45.031,-90.565,2024-06-01,Sea,8561,1711.82,2024-06-23
4582,ATTICA,30.777,-88.565,MELITTA,38.4715,-122.6207,2024-02-01,Land,4657,1578.6,2024-02-29
4583,(PGA)PAGE ARPT,34.85,-91.8698,TAGUS,36.2727,-119.3676,2023-03-01,Land,6418,5071.75,2023-03-24
4584,AFRICA,42.62,-79.2523,OAKLEY,39.87,-88.8,2024-03-01,Sea,9964,7314.22,2024-03-16
4585,NEW HAMLIN,40.56,-76.2618,MOROVIS,18.3063,-66.4391,2024-05-01,Air,9998,7535.02,2024-05-26
4586,BEIXEDON ESTATES,45.72,-102.9092,GREYBULL ARPT,44.52,-108.08,2024-09-01,Land,5923,2336.55,2024-09-17
4587,LA MESA,37.7496,-95.8116,POPLAR HEAD,30.6982,-85.6422,2024-05-01,Air,7548,1090.99,2024-05-15
4588,CADIZ,38.1861,-72.6039,ADAIRVILLE,36.6689,-86.8546,2023-06-01,Sea,7222,3906.16,2023-06-26
4589,LULING ARPT,38.9692,-91.84,SOUTH MIAMI HGTS,25.6012,-80.3722,2023-05-01,Land,5685,9189.91,2023-05-16
4590,NORTON,33.94,-80.0044,BEARDEN,35.35,-96.38,2023-09-01,Land,3897,5499.14,2023-09-13
4591,FIVE POINTS,43.5903,-91.39,WILDER,42.77,-71.92,2024-07-01,Air,9179,3268.99,2024-07-10
4592,GRANDVIEW HGTS,37.31,-81.7438,BRODHEAD,42.6599,-89.3742,2024-07-01,Land,814,3304.01,2024-07-08
4593,TENLEYTOWN,28.5137,-122.1234,COTTAGEVILLE,32.95,-80.46,2024-07-01,Air,6356,1407.66,2024-07-15
4594,RIDER,32.4961,-92.1,SWEET LAKE,29.975,-93.0598,2024-05-01,Air,702,4784.91,2024-05-28
4595,ALLISON GAP,44.3,-73.8476,FAIRVIEW,38.7941,-83.5973,2023-01-01,Sea,7094,7934.49,2023-01-05
4596,CORAL WAY VLG,39.51,-78.6942,BOCOCK,37.3688,-79.11,2023-07-01,Air,4014,9688.73,2023-07-11
4597,CAREFREE,40.9015,-112.6802,COFFEYVILLE ARPT,37.0795,-95.5957,2024-08-01,Land,4661,5065.79,2024-08-29
4598,(NXP)MCAF TWENTYNINE,35.1934,-100.66,SANTEE,33.4865,-80.4748,2024-08-01,Air,5809,1755.43,2024-08-11
4599,VALDOSTA,35.7802,-73.8246,DANVILLE,42.91,-71.13,2023-12-01,Land,8428,6861.21,2023-12-22
4600,FINDLAY,37.1368,-91.19,GRANT,40.84,-101.7,2024-09-01,Air,195,7592.23,2024-09-08
4601,FAIR PLAIN,36.0065,-90.51,SMITHS STATION,32.53,-85.08,2023-06-01,Sea,5151,809.83,2023-06-11
4602,CENTRAL NYACK,25.767,-97.0372,MC CLURE,44.05,-100.33,2024-07-01,Sea,4297,8516.38,2024-07-13
4603,RAGAN,31.5765,-95.81,CROCKETT,31.31,-95.46,2023-04-01,Air,9628,8310.29,2023-04-16
4604,CENTER,41.5108,-84.253,SATICOY,34.2739,-119.1392,2023-08-01,Air,4238,4778.16,2023-08-12
4605,MYLO,38.173,-76.42,KNOX,41.29,-86.6,2023-06-01,Air,2746,5648.18,2023-06-10
4606,METTLER,38.9421,-77.1832,ARGENTA,39.95,-88.83,2024-04-01,Sea,8290,7162.74,2024-04-23
4607,PORTALES,35.36,-102.63,ELLISVILLE,38.0915,-77.9516,2024-08-01,Air,3379,6799.81,2024-08-23
4608,MAPLETON,32.14,-119.5096,CLARKSVILLE,36.5132,-87.3125,2025-02-01,Air,3531,263.71,2025-02-22
4609,DANVILLE,28.88,-99.1772,HAGAN,32.08,-81.9,2024-05-01,Land,9016,1312.11,2024-05-14
4610,BUCKHOLTS,38.5706,-117.2674,PUNKIN CENTER,38.8521,-103.7385,2024-08-01,Sea,4691,1709.65,2024-08-11
4611,DENVER CITY,40.3,-73.9639,STARMOUNT,35.8455,-78.5849,2023-12-01,Sea,5609,7581.19,2023-12-25
4612,BENTON SALINE CO ARP,38.35,-80.8315,ABERDEEN,39.08,-80.35,2024-05-01,Air,1310,4456.83,2024-05-19
4613,LAKE LOUISA,38.6562,-96.1444,CAMPUS,39.1223,-100.7361,2024-08-01,Air,699,5500.48,2024-08-13
4614,WIKIEUP,39.9,-87.4851,WESTLAKE,30.24,-93.25,2023-06-01,Land,3098,7749.61,2023-06-09
4615,HAYNESVILLE,39.5108,-90.72,OLIVE,38.5644,-79.8328,2025-02-01,Air,2073,3475.72,2025-02-13
4616,NECHE,33.9487,-76.17,LANDAFF,44.1866,-71.9185,2024-07-01,Sea,9322,7514.01,2024-07-13
4617,LOWER TAMPA BAY,30.93,-78.6816,NEPONSET,41.3,-89.79,2024-07-01,Land,4320,4478.76,2024-07-28
4618,COLUMBIA CITY ARPT,42.1756,-108.7868,SCOTT DEPOT,38.4468,-81.9281,2025-02-01,Sea,5383,3834.08,2025-03-02
4619,HIGHVIEW,32.83,-82.2823,LINGARD,37.2334,-120.4321,2023-01-01,Air,2124,3397.07,2023-01-22
4620,HAMLIN,31.6214,-76.0919,PENIA,31.9673,-83.7,2023-04-01,Land,6087,9652.95,2023-04-07
4621,WICHITA FALLS,41.92,-83.08,BON AIR,37.5133,-77.5741,2023-06-01,Sea,2362,7742.54,2023-06-22
4622,NORTH GARDEN,18.0389,-98.51,TRENTON ARPT,40.1907,-101.0603,2024-06-01,Sea,3524,299.94,2024-06-06
4623,HACKBERRY,36.6331,-81.23,MILO,36.2231,-118.8125,2023-03-01,Sea,3310,9578.41,2023-03-20
4624,KIRBY,37.69,-100.48,LITTLEVILLE,34.577,-87.6533,2023-07-01,Air,4888,7776.85,2023-07-17
4625,SAN GERMAN,46.64,-118.7529,MORROW,39.4045,-84.253,2024-05-01,Air,5668,1576.83,2024-05-13
4626,SUMMERTOWN,41.2267,-88.07,CROSS LAKE,46.66,-94.11,2024-06-01,Air,1400,855.75,2024-06-09
4627,NICKOLSON,31.5113,-99.48,SELDEN,39.5163,-100.6475,2024-06-01,Air,9335,3151.12,2024-06-19
4628,SIMMS,39.34,-81.7991,HOMESTEAD PARK,30.8438,-83.9772,2023-05-01,Sea,6098,6279.4,2023-05-12
4629,SCOTTSDALE,39.4675,-85.8009,FT DODGE,37.73,-99.94,2024-06-01,Land,7981,6203.81,2024-06-24
4630,MONTROSE,30.2552,-81.1713,(ILN)WILMINGTON ARPK,39.44,-83.79,2023-07-01,Air,8191,2830.92,2023-07-15
4631,FORDLAND,43.5,-112.2611,BLENDE,38.23,-104.55,2024-06-01,Land,7373,4512.18,2024-06-15
4632,WEST SAND LAKE,41.68,-70.3604,LOWER FALLS,38.3729,-81.894,2023-08-01,Sea,5827,2197.71,2023-08-17
4633,BISHOP,35.0027,-102.05,PAGELAND ARPT,34.7323,-80.3428,2024-01-01,Air,1904,600.73,2024-01-29
4634,(NRS)NAF IMPERIAL BE,29.948,-72.7636,HERTFORD,36.16,-76.45,2024-06-01,Sea,2316,5218.01,2024-06-05
4635,SALE CITY,18.1213,-87.4529,HIGHLANDS,29.8,-95.06,2024-03-01,Air,610,3535.21,2024-03-13
4636,PINE IS,21.9545,-82.53,(MCC)MC CLELLAN AFB,38.6499,-121.3922,2023-01-01,Air,7596,5474.54,2023-01-07
4637,DYKE,41.0896,-80.7799,SPEARFISH,44.55,-104.04,2023-05-01,Land,5037,9470.42,2023-05-09
4638,GRAND DETOUR,39.1638,-87.1566,ROCKVIEW,37.6251,-81.5814,2025-01-01,Sea,7257,1519.37,2025-01-26
4639,GOWEN,38.9581,-118.6479,LEES LNDG,30.44,-90.25,2023-09-01,Sea,6536,119.42,2023-09-16
4640,ETHELSVILLE,37.83,-88.9345,LEITH,39.9028,-79.725,2023-01-01,Sea,2433,861.09,2023-01-26
